population	age	period	sisma_id	snu	psnu	sitename	lat	long	site_nid	clinical_ip	TX_NEW	TX_CURR	TX_PVLS_D	TX_PVLS_N	TX_RET_D	TX_RET_N
Total		2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	18	536	24	23	18	15
PID	15-19	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	5	0	0	0	0
REC	15-19	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	UMosG8P8pN2	Inhambane	Maxixe	Manhala CS	-23.8175	35.30452	1081016	EGPAF	0	0	0	0	0	0
Total		2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	142	3718	489	471	94	75
PID	15-19	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	1	4	0	0	0	0
HSH	25+	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	5	26	3	3	5	2
MTS	15-19	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	3	0	0	1	1
MTS	20-24	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	3	15	3	2	4	1
MTS	25+	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	2	73	11	12	6	6
REC	15-19	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	heCPyILQjNf	Inhambane	Maxixe	Maxixe CS	-23.86167	35.34357	1081006	EGPAF	0	0	0	0	0	0
Total		2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	27	395	35	32	19	17
PID	15-19	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	k4zmTsWQkoJ	Inhambane	Morrumbene	Cambine CS	-23.61882	35.24896	1081107	EGPAF	0	0	0	0	0	0
Total		2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	15	413	17	15	15	12
PID	15-19	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	Jx4GlX2Wr6J	Inhambane	Morrumbene	Mahangue PS	-23.76988	35.27917	1081109	EGPAF	0	0	0	0	0	0
Total		2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	164	3117	374	351	74	70
PID	15-19	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	1	0	0	0	0
REC	15-19	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	v7yWEibceYk	Inhambane	Morrumbene	Morrumbene CS	-23.65621	35.34262	1081111	EGPAF	0	0	0	0	0	0
Total		2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	21	387	68	66	14	13
PID	15-19	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	wuabYpY6akz	Inhambane	Morrumbene	Mucoduene CS	-23.65933	35.16153	1081114	EGPAF	0	0	0	0	0	0
Total		2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	18	505	76	66	5	3
PID	15-19	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	n9BptyoB5Xr	Inhambane	Morrumbene	Sitila CS	-23.17218	35.0585	1081110	EGPAF	0	0	0	0	0	0
Total		2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	10	490	95	85	10	9
PID	15-19	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	WWSIjuHBXvz	Inhambane	Panda	Inhassune CS	-24.23863	34.85241	1081206	EGPAF	0	0	0	0	0	0
Total		2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	45	960	162	159	25	17
PID	15-19	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	VhZHSfryUrh	Inhambane	Panda	Panda CS	-24.06648	34.72915	1081210	EGPAF	0	0	0	0	0	0
Total		2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	17	473	62	55	11	10
PID	15-19	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	kyPpXW19E9C	Inhambane	Vilankulo	Belane CS	-22.65783	35.25853	1081306	EGPAF	0	0	0	0	0	0
Total		2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	17	466	55	50	13	12
PID	15-19	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
MTS	25+	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
REC	15-19	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	cY8IyRdRHFY	Inhambane	Vilankulo	Chibuene CS	-22.05002	35.32041	1081313	EGPAF	0	0	0	0	0	0
Total		2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	80	1724	151	139	69	65
PID	15-19	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
MTS	20-24	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	2	3	0	0	0	0
MTS	25+	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	6	12	0	0	0	0
REC	15-19	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	Z8IPE1w8g98	Inhambane	Vilankulo	Mapinhane CS	-22.2519	35.11196	1081307	EGPAF	0	0	0	0	0	0
Total		2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	27	1129	165	154	16	16
PID	15-19	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
HSH	20-24	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
HSH	25+	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
MTS	15-19	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	2	0	0	0	0
MTS	20-24	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	3	1	1	1	1
MTS	25+	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	1	7	0	0	0	0
REC	15-19	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
REC	20-24	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
REC	25+	2021-09-01	LaTQk8ActWt	Inhambane	Vilankulo	Pambarra CS	-21.98164	35.13845	1081308	EGPAF	0	0	0	0	0	0
Total		2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	157	6097	1295	1229	114	101
PID	15-19	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	0	0	0	0	0	0
PID	20-24	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	0	0	0	0	0	0
PID	25+	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	0	0	0	0	0	0
HSH	15-19	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	0	1	0	0	0	0
HSH	20-24	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	1	2	0	0	1	1
HSH	25+	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	0	11	4	4	3	3
MTS	15-19	2021-09-01	d6e2tYvdeEw	Inhambane	Vilankulo	Vilanculos HR	-21.99435	35.32075	1081301	EGPAF	0	7	0	0	2	2
