Partner,Province,District,Health Facility,DATIM_code,SISMA_code,Type,Period,attribute,value,indicator
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TPT_candidates,3838,TPT Candidates
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TPT_ineligible,219,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TX_CURR,8639,TX_CURR
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TX_CURR_TPT_Com,3063,TPT Completed
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TX_CURR_TB_tto,172,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,7,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,571,Actively on TPT
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TPT_candidates,4826,TPT Candidates
ARIEL,Maputo Provincia,Matola,Matola II CS III,JnJtmnGCY95,1100106,ER_P1,2021-05-20,TPT_ineligible,179,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TX_CURR,3344,TX_CURR
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TX_CURR_TPT_Com,1331,TPT Completed
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TX_CURR_TB_tto,65,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,281,Actively on TPT
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TPT_candidates,1665,TPT Candidates
ARIEL,Maputo Provincia,Matola,Muhalaze CS,pl8h1HdqpFW,1100125,ER_P1,2021-05-20,TPT_ineligible,67,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TX_CURR,11536,TX_CURR
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TX_CURR_TPT_Com,3720,TPT Completed
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TX_CURR_TB_tto,338,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,11,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,714,Actively on TPT
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TPT_candidates,6753,TPT Candidates
ARIEL,Maputo Provincia,Matola,Ndlavela PSA,Ywm8eA9tZHe,1100109,ER_P1,2021-05-20,TPT_ineligible,349,TPT Ineligible
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TX_CURR,2590,TX_CURR
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TX_CURR_TPT_Com,1316,TPT Completed
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TX_CURR_TB_tto,101,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,274,Actively on TPT
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TPT_candidates,896,TPT Candidates
ARIEL,Maputo Provincia,Matola,São Damanso CS II,YWbmL6VK8R6,1100111,ER_P2,2021-05-20,TPT_ineligible,104,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TX_CURR,2901,TX_CURR
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TX_CURR_TPT_Com,1633,TPT Completed
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TX_CURR_TB_tto,63,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,236,Actively on TPT
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TPT_candidates,965,TPT Candidates
ARIEL,Maputo Provincia,Matola,Tsalala CS,MXHQSQfyHl2,1100167,ER_P1,2021-05-20,TPT_ineligible,67,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TX_CURR,1116,TX_CURR
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TX_CURR_TPT_Com,779,TPT Completed
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TX_CURR_TB_tto,16,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,163,Actively on TPT
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TPT_candidates,156,TPT Candidates
ARIEL,Maputo Provincia,Matola,Unidade A PS,As7tGowP84e,1100118,ER_P2,2021-05-20,TPT_ineligible,18,TPT Ineligible
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TX_CURR,1379,TX_CURR
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TX_CURR_TPT_Com,888,TPT Completed
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TX_CURR_TB_tto,22,Recent Active TB TX
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,135,Actively on TPT
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TPT_candidates,333,TPT Candidates
ARIEL,Maputo Provincia,Matutuine,Matutúine CS I,iwrIeTg1XFz,1100607,ER_P2,2021-05-20,TPT_ineligible,23,TPT Ineligible
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TX_CURR,1068,TX_CURR
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TX_CURR_TPT_Com,502,TPT Completed
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TX_CURR_TB_tto,16,Recent Active TB TX
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,69,Actively on TPT
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TPT_candidates,479,TPT Candidates
ARIEL,Maputo Provincia,Matutuine,Ponta de Ouro PS,UIyI4hkq7Bx,1100611,ER_P2,2021-05-20,TPT_ineligible,18,TPT Ineligible
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TX_CURR,441,TX_CURR
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TX_CURR_TPT_Com,404,TPT Completed
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TX_CURR_TB_tto,3,Recent Active TB TX
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TX_CURR_W_TPT_last7Mo,31,Actively on TPT
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TPT_candidates,2,TPT Candidates
ARIEL,Maputo Provincia,Matutuine,Salamanga PS,qeBFicifeNz,1100612,ER_P3,2021-05-20,TPT_ineligible,4,TPT Ineligible
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TX_CURR,633,TX_CURR
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TX_CURR_TPT_Com,229,TPT Completed
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TX_CURR_TB_tto,9,Recent Active TB TX
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,74,Actively on TPT
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TPT_candidates,320,TPT Candidates
ARIEL,Maputo Provincia,Moamba,Centro de Saude de Corrumane,sRbFOoSk7qZ,1100708,ER_P2,2021-05-20,TPT_ineligible,10,TPT Ineligible
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TX_CURR,605,TX_CURR
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TX_CURR_TPT_Com,188,TPT Completed
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TX_CURR_TB_tto,20,Recent Active TB TX
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TX_CURR_W_TPT_last7Mo,82,Actively on TPT
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TPT_candidates,314,TPT Candidates
ARIEL,Maputo Provincia,Moamba,Mahulane PS,N3LQS3eat8p,1100712,ER_P3,2021-05-20,TPT_ineligible,21,TPT Ineligible
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TX_CURR,3363,TX_CURR
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TX_CURR_TPT_Com,1535,TPT Completed
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TX_CURR_TB_tto,54,Recent Active TB TX
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,26,Recent Pos TB Screen
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,209,Actively on TPT
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TPT_candidates,1539,TPT Candidates
ARIEL,Maputo Provincia,Moamba,Moamba CS,vzGc2nPWraO,1100706,ER_P1,2021-05-20,TPT_ineligible,80,TPT Ineligible
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TX_CURR,1846,TX_CURR
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TX_CURR_TPT_Com,1151,TPT Completed
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TX_CURR_TB_tto,36,Recent Active TB TX
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,116,Actively on TPT
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TPT_candidates,543,TPT Candidates
ARIEL,Maputo Provincia,Moamba,Ressano Garcia CS II,cjoj6MxgfxE,1100707,ER_P2,2021-05-20,TPT_ineligible,36,TPT Ineligible
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TX_CURR,973,TX_CURR
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TX_CURR_TPT_Com,696,TPT Completed
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TX_CURR_TB_tto,11,Recent Active TB TX
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,48,Actively on TPT
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TPT_candidates,218,TPT Candidates
ARIEL,Maputo Provincia,Moamba,Sabié PS,p3T3oB4tfNN,1100709,ER_P2,2021-05-20,TPT_ineligible,11,TPT Ineligible
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TX_CURR,1258,TX_CURR
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TX_CURR_TPT_Com,504,TPT Completed
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TX_CURR_TB_tto,42,Recent Active TB TX
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,119,Actively on TPT
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TPT_candidates,592,TPT Candidates
ARIEL,Maputo Provincia,Moamba,Tenga PS,RWvmueaioAl,1100710,ER_P2,2021-05-20,TPT_ineligible,43,TPT Ineligible
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TX_CURR,453,TX_CURR
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TX_CURR_TPT_Com,170,TPT Completed
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TX_CURR_TB_tto,6,Recent Active TB TX
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TX_CURR_W_TPT_last7Mo,32,Actively on TPT
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TPT_candidates,245,TPT Candidates
ARIEL,Maputo Provincia,Namaacha,Goba PS,iHIs3hIFf0i,1100808,ER_P3,2021-05-20,TPT_ineligible,6,TPT Ineligible
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TX_CURR,851,TX_CURR
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TX_CURR_TPT_Com,276,TPT Completed
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TX_CURR_TB_tto,31,Recent Active TB TX
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,57,Actively on TPT
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TPT_candidates,482,TPT Candidates
ARIEL,Maputo Provincia,Namaacha,"Mafuiane PS (Maputo, Namaacha)",OQ3BQRswMx7,1100811,ER_P2,2021-05-20,TPT_ineligible,36,TPT Ineligible
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TX_CURR,498,TX_CURR
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TX_CURR_TPT_Com,493,TPT Completed
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TX_CURR_TB_tto,294,Recent Active TB TX
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,27,Recent Pos TB Screen
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TX_CURR_W_TPT_last7Mo,266,Actively on TPT
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TPT_candidates,-582,TPT Candidates
ARIEL,Maputo Provincia,Namaacha,Mahelane PS,Vah8YYh5HI5,1100810,ER_P3,2021-05-20,TPT_ineligible,321,TPT Ineligible
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TX_CURR,2116,TX_CURR
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TX_CURR_TPT_Com,500,TPT Completed
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TX_CURR_TB_tto,104,Recent Active TB TX
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,111,Actively on TPT
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TPT_candidates,1401,TPT Candidates
ARIEL,Maputo Provincia,Namaacha,Namaacha CS I,DJIgnE1QQbB,1100806,ER_P2,2021-05-20,TPT_ineligible,104,TPT Ineligible
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TX_CURR,8044,TX_CURR
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TX_CURR_TPT_Com,2325,TPT Completed
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TX_CURR_TB_tto,236,Recent Active TB TX
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,1115,Actively on TPT
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TPT_candidates,4366,TPT Candidates
CCS,Cidade De Maputo,Kamavota,1º de Junho CS,wXnoTA2MDy9,1110406,ER_P1,2021-05-20,TPT_ineligible,238,TPT Ineligible
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TX_CURR,6566,TX_CURR
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TX_CURR_TPT_Com,1952,TPT Completed
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TX_CURR_TB_tto,190,Recent Active TB TX
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,1182,Actively on TPT
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TPT_candidates,3237,TPT Candidates
CCS,Cidade De Maputo,Kamavota,Albasine CS,KRQ61nuKa1b,1110411,ER_P1,2021-05-20,TPT_ineligible,195,TPT Ineligible
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TX_CURR,2302,TX_CURR
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TX_CURR_TPT_Com,1538,TPT Completed
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TX_CURR_TB_tto,81,Recent Active TB TX
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,249,Actively on TPT
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TPT_candidates,432,TPT Candidates
CCS,Cidade De Maputo,Kamavota,Hulene PSA,TyjDUvHkCAx,1110414,ER_P2,2021-05-20,TPT_ineligible,83,TPT Ineligible
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TX_CURR,8246,TX_CURR
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TX_CURR_TPT_Com,3113,TPT Completed
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TX_CURR_TB_tto,260,Recent Active TB TX
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,1503,Actively on TPT
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TPT_candidates,3366,TPT Candidates
CCS,Cidade De Maputo,Kamavota,Mavalane CS,doRK8OhG0kd,1110422,ER_P1,2021-05-20,TPT_ineligible,264,TPT Ineligible
CCS,Cidade De Maputo,Kamavota,Mavalane HG,nfWs6WgmRC2,1110401,ER_P2,2021-05-20,TX_CURR,3439,TX_CURR
CCS,Cidade De Maputo,Kamavota,Mavalane HG,nfWs6WgmRC2,1110401,ER_P2,2021-05-20,TX_CURR_TPT_Com,1585,TPT Completed
CCS,Cidade De Maputo,Kamavota,Mavalane HG,nfWs6WgmRC2,1110401,ER_P2,2021-05-20,TX_CURR_TB_tto,14,Recent Active TB TX
CCS,Cidade De Maputo,Kamavota,Mavalane HG,nfWs6WgmRC2,1110401,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
CCS,Cidade De Maputo,Kamavota,Mavalane HG,nfWs6WgmRC2,1110401,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,236,Actively on TPT
CCS,Cidade De Maputo,Kamavota,Mavalane HG,nfWs6WgmRC2,1110401,ER_P2,2021-05-20,TPT_candidates,1602,TPT Candidates
